ComplexID,PondID,SiteID,Year,Survey Number,Site Name,Date,WaterTemp.Site,Air Temp,Conductivity,Weather,CatchOfDay,Time,SampleID,Species,SVL(TL),A/T,WaterTemp.Nearest,Symptoms,Mortality,RanaLoad,BDLoad,,Notes
11,04,11-04,2022,03,St.Mikes-04,8/3/2022,19.8,18.1,557,sunny,03,9:03,11-04-03-03,GF,7.1,A,21.3,,,,,,
11,04,11-04,2022,03,St.Mikes-04,8/3/2022,19.8,18.1,557,sunny,04,9:09,11-04-03-04,GF,6.2,A,21.3,,,,,,
11,04,11-04,2022,03,St.Mikes-04,8/3/2022,19.8,18.1,557,sunny,05,9:14,11-04-03-05,GF,6.3,A,21.3,,,,,,
11,04,11-04,2022,03,St.Mikes-04,8/3/2022,19.8,18.1,557,sunny,06,9:14,11-04-03-06,GF,3.1,A,21.3,,,,,,
11,04,11-04,2022,03,St.Mikes-04,8/3/2022,19.8,18.1,557,sunny,07,9:17,11-04-03-07,GF,3.3,T,20.5,,,,,,
11,04,11-04,2022,03,St.Mikes-04,8/3/2022,19.8,18.1,557,sunny,08,9:20,11-04-03-08,GF,2.8,A,20.5,,,,,,
11,04,11-04,2022,03,St.Mikes-04,8/3/2022,19.8,18.1,557,sunny,09,9:26,11-04-03-09,GF,3.7,A,20.1,,,,,,
11,04,11-04,2022,03,St.Mikes-04,8/3/2022,19.8,18.1,557,sunny,10,9:45,11-04-03-10,GF,3.5,A,18.7,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,01,9:43,12-01-01-01,GF,3.6,A,20.0,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,02,9:49,12-01-01-02,GF,5.5,A,19.2,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,03,9:55,12-01-01-03,GF,4.9,A,19.0,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,04,9:55,12-01-01-04,GF,5.9,A,19.2,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,05,9:59,12-01-01-05,GF,6.6,A,19.4,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,06,10:09,12-01-01-06,GF,5.6,A,18.5,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,07,10:20,12-01-01-07,GF,4.4,A,18.5,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,08,10:34,12-01-01-08,GF,7.6,,18.9,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,09,10:38,12-01-01-09,GF,7.9,A,19.5,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,10,10:44,12-01-01-10,GF,5.8,A,19.5,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,11,10:50,12-01-01-11,GF,4.5,A,19.2,,,,,,
12,01,12-01,2022,01,N. Indian Brook,6/8/2022,20.2,18.3,,Cloudy,12,11:02,12-01-01-12,GF,4.0,A,16.5,,,,,,
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,01,8:57,12-01-02-01,GF,2.6,T,21.9,,,,,,
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,02,9:03,12-01-02-02,GF,2.4,T,23.3,,,,,,
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,03,9:29,12-01-02-03,GF,3.2,A,23.2,,,,,,NUB
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,04,9:32,12-01-02-04,GF,2.9,A,24.1,,,,,,
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,05,10:01,12-01-02-05,GF,6.5,T,23.5,,,,,,NUB
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,06,10:01,12-01-02-06,GF,3.9,A,22.8,,,,,,
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,07,10:14,12-01-02-07,GF,3.6,T,24.6,,,,,,
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,08,10:18,12-01-02-08,GF,3.1,A,27.6,,,,,,
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,09,10:19,12-01-02-09,GF,2.5,A,27.6,,,,,,
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,10,10:28,12-01-02-10,GF,3.1,A,25.0,,,,,,
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,11,10:28,12-01-02-11,GF,2.6,A,26.6,,,,,,NUB
12,01,12-01,2022,02,IndianBrook-01,7/19/2022,23.3,23,142.5,sunny,12,10:30,12-01-02-12,GF,2.8,T,26.6,,,,,,
12,02,12-02,2022,01,IndianBrook-02,06/09/2022,17.0,16.1,,Rain,01,10:30,12-02-01-01,GF,5.7,A,19.8,,,,,,
12,02,12-02,2022,01,IndianBrook-02,06/09/2022,17.0,16.1,,Rain,02,10:28,12-02-01-02,GF,5.8,T,19.8,,,,,,
12,02,12-02,2022,01,IndianBrook-02,06/09/2022,17.0,16.1,,Rain,03,10:53,12-02-01-03,GF,4.4,T,16.7,,,,,,
12,02,12-02,2022,01,IndianBrook-02,06/09/2022,17.0,16.1,,Rain,04,11:00,12-02-01-04,GF,5.1,A,16.8,,,,,,
12,02,12-02,2022,01,IndianBrook-02,06/09/2022,17.0,16.1,,Rain,05,11:15,12-02-01-05,GF,6.3,A,19.6,,,,,,
12,02,12-02,2022,01,IndianBrook-02,06/09/2022,17.0,16.1,,Rain,06,11:20,12-02-01-06,GF,5.1,A,19.7,,,,,,
12,02,12-02,2022,01,IndianBrook-02,06/09/2022,17.0,16.1,,Rain,07,11:35,12-02-01-07,GF,6.3,A,20.1,,,,,,
12,02,12-02,2022,01,IndianBrook-02,06/09/2022,17.0,16.1,,Rain,08,11:39,12-02-01-08,GF,5.6,A,20.1,,,,,,
12,02,12-02,2022,01,IndianBrook-02,06/09/2022,17.0,16.1,,Rain,09,12:11,12-02-01-09,GF,6.4,T,20.1,,,,,,
12,02,12-02,2022,01,IndianBrook-02,06/09/2022,17.0,16.1,,Rain,10,12:16,12-02-01-10,GF,5.8,T,16.9,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,01,9:32,12-02-02-01,GF,3.1,T,23.1,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,02,9:39,12-02-02-02,GF,2.9,A,23.1,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,03,9:42,12-02-02-03,GF,3.4,A,25.3,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,05,10:24,12-02-02-05,GF,3.2,A,25.2,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,07,10:29,12-02-02-07,GF,2.8,A,27.3,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,09,10:42,12-02-02-09,GF,3.2,A,28.1,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,11,10:54,12-02-02-11,GF,3.9,T,26.3,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,01,10:10,12-03-01-01,GF,4.4,A,17.2,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,02,10:12,12-03-01-02,GF,5.0,A,17.2,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,03,10:30,12-03-01-03,RSN,3.4,A,15.5,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,04,10:28,12-03-01-04,PF,4.5,T,21.3,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,05,10:35,12-03-01-05,GF,4.7,T,19.7,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,06,10:38,12-03-01-06,RSN,2.9,A,19.2,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,07,10:47,12-03-01-07,PF,3.8,T,17.7,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,08,10:52,12-03-01-08,GF,5.6,T,19.3,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,09,10:59,12-03-01-09,GF,6.4,T,19.8,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,10,11:03,12-03-01-10,GF,4.4,T,18.8,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,11,11:05,12-03-01-11,PF,3.9,T,21.6,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,12,11:11,12-03-01-12,GF,4.5,A,20.2,,,,,,
12,03,12-03,2022,01,Indian Brook-03,6/10/2022,16.1,16.3,,Cloudy,13,1:21,12-03-01-13,GF,4.4,T,22.8,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,sunny,01,12:53,12-03-02-01,GF,6.2,T,27.3,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,suny,02,12:44,12-03-02-02,GF,6.4,T,27.6,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,sunny,03,12:55,12-03-02-03,GF,3.4,A,28.6,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,suny,04,12:56,12-03-02-04,GF,5.5,A,28.6,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,sunny,05,1:01,12-03-02-05,GF,4.1,A,28.8,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,suny,06,1:08,12-03-02-06,GF,5.8,A,28.8,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,sunny,07,1:39,12-03-02-07,GF,2.6,A,28.2,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,suny,08,1:46,12-03-02-08,GF,5.9,A,29.9,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,sunny,09,1:46,12-03-02-09,GF,3.0,A,29.5,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,suny,10,1:50,12-03-02-10,GF,4.2,T,29.0,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,sunny,11,1:53,12-03-02-11,GF,5.4,T,29.0,,,,,,
12,03,12-03,2022,02,IndianBrook-03,7/19/2022,26.3,27.3,0,suny,12,1:54,12-03-02-12,GF,3.3,A,29.3,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,04,10:20,12-02-02-04,GF,5.9,A,26.1,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,06,10:27,12-02-02-06,GF,6.4,A,25.2,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,08,10:39,12-02-02-08,GF,5.6,A,25.5,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,10,10:47,12-02-02-10,GF,4.1,T,26.0,,,,,,
12,02,12-02,2022,02,IndianBrook-02,7/20/2022,24.2,24.1,245,Sunny,12,11:07,12-02-02-12,GF,2.9,T,25.8,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,01,10:28,01-01-03-01,GF,3.1,A,21.5,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,02,10:32,01-01-03-02,GF,6.1,T,21.8,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,03,10:34,01-01-03-03,GF,6.1,A,21.4,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,04,10:37,01-01-03-04,GF,6.7,A,21.8,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,05,10:45,01-01-03-05,GF,3.5,A,23.8,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,06,10:38,01-01-03-06,GF,3.4,A,23.8,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,07,10:58,01-01-03-07,GF,5.7,A,21.3,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,08,11:03,01-01-03-08,GF,7.2,A,23.3,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,09,11:06,01-01-03-09,GF,5.9,A,24.1,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,10,11:22,01-01-03-10,GF,3.1,A,25.2,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,11,11:29,01-01-03-11,GF,6.3,A,23.5,,,,,,
01,01,01-01,2022,03,BirdsOfVT,8/17/2022,20.1,19.8,19.9,cloudy,12,11:59,01-01-03-12,RSN,4.4,A,22.3,,,,,,HAD VERY REDDENED VEINS 
02,01,02-01,2022,03,AudobonCenter,8/17/2022,25.9,24.9,199.4,Partly cloudy,01,2:00,02-01-03-01,GF,3.2,T,20.0,,,,,,
02,01,02-01,2022,03,AudobonCenter,8/27/2022,25.9,24.9,199.4,Partly cloudy,02,2:13,02-01-03-02,GF,3.0,A,20.1,,,,,,
02,01,02-01,2022,03,AudobonCenter,9/6/2022,25.9,24.9,199.4,Partly cloudy,03,2:15,02-01-03-03,GF,5.2,T,18.5,,,,,,
02,01,02-01,2022,03,AudobonCenter,9/16/2022,25.9,24.9,199.4,Partly cloudy,04,2:35,02-01-03-04,GF,3.8,T,23.5,,,,,,
02,01,02-01,2022,03,AudobonCenter,9/26/2022,25.9,24.9,199.4,Partly cloudy,05,2:43,02-01-03-05,GF,7.7,A,21.8,,,,,,
02,01,02-01,2022,03,AudobonCenter,10/6/2022,25.9,24.9,199.4,Partly cloudy,06,2:55,02-01-03-06,GF,8.5,A,24.4,,,,,,
02,01,02-01,2022,03,AudobonCenter,10/16/2022,25.9,24.9,199.4,Partly cloudy,07,3:09,02-01-03-07,GF,3.2,T,25.1,,,,,,
02,01,02-01,2022,03,AudobonCenter,10/26/2022,25.9,24.9,199.4,Partly cloudy,08,3:13,02-01-03-08,GF,3.5,T,21.5,,,,,,
02,01,02-01,2022,03,AudobonCenter,11/5/2022,25.9,24.9,199.4,Partly cloudy,09,3:17,02-01-03-09,PF,3.4,T,21.5,,,,,,
02,01,02-01,2022,03,AudobonCenter,11/15/2022,25.9,24.9,199.4,Partly cloudy,10,3:17,02-01-03-10,PF,3.3,T,21.5,,,,,,
02,01,02-01,2022,03,AudobonCenter,11/25/2022,25.9,24.9,199.4,Partly cloudy,11,3:28,02-01-03-11,GF,2.7,T,18.9,,,,,,
02,01,02-01,2022,03,AudobonCenter,12/5/2022,25.9,24.9,199.4,Partly cloudy,12,3:28,02-01-03-12,GF,4.1,T,18.9,,,,,,
02,01,02-01,2022,03,AudobonCenter,12/15/2022,25.9,24.9,199.4,Partly cloudy,13,3:36,02-01-03-13,AB,6.2,A,21.5,,,,,,
02,01,02-01,2022,03,AudobonCenter,12/25/2022,25.9,24.9,199.4,Partly cloudy,14,3:42,02-01-03-14,AB,5.5,A,20.4,,,,,,
03,01,03-01,2022,03,GilletPond,8/18/2022,26.4,23.5,202,Sunny,01,10:35,03-01-03-01,GF,3.7,T,24.3,,,,,,
03,01,03-01,2022,03,GilletPond,8/19/2022,26.4,23.5,202,Sunny,02,10:47,03-01-03-02,GF,4.1,T,27.8,,,,,,
03,01,03-01,2022,03,GilletPond,8/20/2022,26.4,23.5,202,Sunny,03,10:51,03-01-03-03,GF,2.7,T,29.2,,,,,,
03,01,03-01,2022,03,GilletPond,8/21/2022,26.4,23.5,202,Sunny,04,10:53,03-01-03-04,GF,4.2,A,26.4,,,,,,
03,01,03-01,2022,03,GilletPond,8/22/2022,26.4,23.5,202,Sunny,05,11:00,03-01-03-05,GF,3.3,T,29.1,,,,,,
03,01,03-01,2022,03,GilletPond,8/23/2022,26.4,23.5,202,Sunny,06,11:03,03-01-03-06,GF,4.6,T,26.4,,,,,,
03,01,03-01,2022,03,GilletPond,8/24/2022,26.4,23.5,202,Sunny,07,11:11,03-01-03-07,GF,2.7,T,24.6,,,,,,
03,01,03-01,2022,03,GilletPond,8/25/2022,26.4,23.5,202,Sunny,08,11:12,03-01-03-08,GF,3.7,A,24.7,,,,,,
03,01,03-01,2022,03,GilletPond,8/26/2022,26.4,23.5,202,Sunny,09,11:15,03-01-03-09,GF,2.5,T,28.9,,,,,,
03,01,03-01,2022,03,GilletPond,8/27/2022,26.4,23.5,202,Sunny,10,11:19,03-01-03-10,GF,2.8,T,31.2,,,,,,
03,01,03-01,2022,03,GilletPond,8/28/2022,26.4,23.5,202,Sunny,11,11:25,03-01-03-11,GF,4.4,A,26.3,,,,,,
03,01,03-01,2022,03,GilletPond,8/29/2022,26.4,23.5,202,Sunny,12,11:45,03-01-03-12,GF,2.9,A,25.1,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,01,2:14,04-01-03-01,GF,4.4,T,32.1,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,02,2:20,04-01-03-02,GF,4.1,A,33.6,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,03,2:21,04-01-03-03,GF,5.1,A,32.6,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,04,2:24,04-01-03-04,GF,6.4,A,32.6,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,05,2:27,04-01-03-05,GF,3.4,A,31.4,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,06,2:29,04-01-03-06,GF,3.1,T,31.4,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,07,2:32,04-01-03-07,GF,4.4,A,32.7,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,08,2:35,04-01-03-08,GF,4.1,A,31.7,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,09,2:37,04-01-03-09,GF,3.2,T,31.7,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,10,2:40,04-01-03-10,GF,4.6,A,30.2,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,11,2:44,04-01-03-11,GF,4.5,A,27.9,,,,,,
04,01,04-01,2022,03,FrogAlley,8/15/2022,28.0,27.8,142.6,Sunny,12,2:49,04-01-03-12,GF,4.3,T,28.6,,,,,,
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,01,10:48,07-01-03-01,GF,2.8,A,21.9,,,,,,
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,02,10:53,07-01-03-02,GF,2.6,A,21.7,,,,,,
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,03,10:53,07-01-03-03,GF,3.1,T,21.5,,,,,,
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,04,11:12,07-01-03-04,GF,3.1,T,22.4,,,,,,
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,05,11:17,07-01-03-05,GF,3.5,T,22.4,,,,,,
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,06,11:27,07-01-03-06,AB,4.6,A,23.3,,,,,,
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,07,11:38,07-01-03-07,AB,4.5,A,23.1,,,,,,
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,08,11:48,07-01-03-08,GF,3.4,A,23.7,,,,,,
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,09,12:29,07-01-03-09,AB,5.0,A,25.0,,,,,,NUB
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,10,12:40,07-01-03-10,AB,5.0,A,23.8,,,,,,
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,11,12:48,07-01-03-11,AB,7.9,A,24.4,,,,,,
07,01,07-01,2022,03,MuddyPond -RTLD,8/18/2022,19.6,17.8,100.5,cloudy,12,1:14,07-01-03-12,AB,6.6,A,24.5,,,,,,DEAD
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,01,9:59,12-01-03-01,GF,3.7,A,23.8,,,,,,
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,02,10:03,12-01-03-02,GF,4.1,A,20.6,,,,,,
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,03,10:03,12-01-03-03,GF,3.7,A,22.7,,,,,,
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,04,10:05,12-01-03-04,GF,3.3,A,22.7,,,,,,
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,05,10:07,12-01-03-05,GF,2.9,T,22.7,,,,,,
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,06,10:10,12-01-03-06,GF,5.9,A,19.8,,,,,,
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,07,10:12,12-01-03-07,GF,2.4,A,24.1,,,,,,
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,08,10:12,12-01-03-08,GF,2.9,A,24.1,,,,,,
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,09,10:17,12-01-03-09,GF,4.9,T,23.5,,,,,,
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,10,10:21,12-01-03-10,GF,6.2,A,22.3,,,,,,
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,11,10:24,12-01-03-11,GF,6.1,A,22.7,,,,,,
12,01,12-01,2022,03,IndianBrook-01,8/16/2022,20.3,19.8,156.0,Clear skies,12,10:30,12-01-03-12,GF,3.2,T,23.0,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,01,12:05,12-02-03-01,GF,3.2,A,23.9,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,02,12:08,12-02-03-02,GF,4.2,A,23.9,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,03,12:05,12-02-03-03,GF,3.9,A,23.9,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,04,12:11,12-02-03-04,GF,5.4,A,19.3,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,05,12:11,12-02-03-05,GF,2.9,A,19.3,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,06,12:26,12-02-03-06,GF,3.4,A,25.1,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,07,12:32,12-02-03-07,GF,3.8,T,25.3,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,08,12:34,12-02-03-08,GF,3.2,T,25.3,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,09,1:07,12-02-03-09,GF,2.9,A,25.3,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,10,1:14,12-02-03-10,GF,2.8,A,25.7,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,11,1:16,12-02-03-11,GF,3.2,A,28.9,,,,,,
12,02,12-02,2022,03,IndianBrook-02,8/16/2022,24.0,23.3,291.0,Sunny,12,1:19,12-02-03-12,GF,6.5,A,28.9,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,01,9:06,12-03-03-01,RSN,3.8,T,14.9,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,02,10:18,12-03-03-02,PF,2.3,T,15.5,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,03,10:21,12-03-03-03,PF,2.5,T,17.1,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,04,10:40,12-03-03-04,GF,3.3,T,17.8,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,05,10:45,12-03-03-05,RSN,3.9,A,17.8,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,06,10:45,12-03-03-06,RSN,4.1,A,17.8,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,07,10:52,12-03-03-07,GF,3.3,A,16.0,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,08,10:52,12-03-03-08,GF,3.5,A,16.0,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,09,11:00,12-03-03-09,GF,3.7,A,16.1,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,10,11:18,12-03-03-10,GF,3.1,A,21.9,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,11,11:23,12-03-03-11,GF,2.8,A,19.2,,,,,,
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,12,11:30,12-03-03-12,GF,6.3,A,18.2,,,,,,
